timestamp,level,subsystem,event_code,entity_id,message,station,firmware,test_step,chamber_temp_c,board_temp_c,supply_v,current_a,rssi_dbm,packet_loss_pct
2026-08-19T09:47:36.000Z,DEBUG,Radio,RADIO_HEALTH,DUT-019,Radio health check completed,CHAMBER-A3,4.8.12-rc2,Cooldown,27.7,32.5,11.99,0.89,-61,0.0
2026-08-19T09:47:48.000Z,INFO,PowerRail,POWER_STABLE,DUT-020,Power rail remained within tolerance,CHAMBER-A3,4.8.12-rc2,Cooldown,26.2,31.4,11.98,0.91,-62,0.0
2026-08-19T09:48:00.000Z,INFO,SensorBus,SENSOR_POLL,DUT-017,Sensor bus poll completed,CHAMBER-A3,4.8.12-rc2,Recovery,24.8,28.9,12.01,0.82,-58,0.0
2026-08-19T09:48:12.000Z,INFO,TestHarness,SAMPLE_OK,DUT-018,Measurement sample within expected limits,CHAMBER-A3,4.8.12-rc2,Recovery,24.9,29.4,12.00,0.84,-59,0.0
2026-08-19T09:48:24.000Z,INFO,ThermalControl,THERMAL_STABLE,DUT-019,Thermal regulation within expected band,CHAMBER-A3,4.8.12-rc2,Recovery,25.0,29.8,11.99,0.86,-60,0.0
2026-08-19T09:48:36.000Z,INFO,Radio,RADIO_HEALTH,DUT-020,Radio health check completed,CHAMBER-A3,4.8.12-rc2,Recovery,25.1,30.2,11.99,0.87,-61,0.1
2026-08-19T09:48:48.000Z,INFO,PowerRail,POWER_STABLE,DUT-017,Power rail remained within tolerance,CHAMBER-A3,4.8.12-rc2,Recovery,25.2,29.3,11.98,0.89,-62,0.0
2026-08-19T09:49:00.000Z,INFO,SensorBus,SENSOR_POLL,DUT-018,Sensor bus poll completed,CHAMBER-A3,4.8.12-rc2,Recovery,24.8,29.3,12.01,0.91,-58,0.0
2026-08-19T09:49:12.000Z,INFO,TestHarness,SAMPLE_OK,DUT-019,Measurement sample within expected limits,CHAMBER-A3,4.8.12-rc2,Recovery,24.9,29.7,12.00,0.82,-59,0.0
2026-08-19T09:49:24.000Z,INFO,ThermalControl,THERMAL_STABLE,DUT-020,Thermal regulation within expected band,CHAMBER-A3,4.8.12-rc2,Recovery,25.0,30.2,11.99,0.84,-60,0.0
2026-08-19T09:49:36.000Z,INFO,Radio,RADIO_HEALTH,DUT-017,Radio health check completed,CHAMBER-A3,4.8.12-rc2,Recovery,25.1,29.2,11.99,0.86,-61,0.0
2026-08-19T09:49:48.000Z,INFO,PowerRail,POWER_STABLE,DUT-018,Power rail remained within tolerance,CHAMBER-A3,4.8.12-rc2,Recovery,25.2,29.6,11.98,0.87,-62,0.0
2026-08-19T09:50:00.000Z,INFO,SensorBus,SENSOR_POLL,DUT-019,Sensor bus poll completed,CHAMBER-A3,4.8.12-rc2,Recovery,24.8,29.6,12.01,0.89,-58,0.0
2026-08-19T09:50:12.000Z,INFO,TestHarness,SAMPLE_OK,DUT-020,Measurement sample within expected limits,CHAMBER-A3,4.8.12-rc2,Recovery,24.9,30.1,12.00,0.91,-59,0.0
2026-08-19T09:50:24.000Z,INFO,ThermalControl,THERMAL_STABLE,DUT-017,Thermal regulation within expected band,CHAMBER-A3,4.8.12-rc2,Recovery,25.0,29.1,11.99,0.82,-60,0.1
2026-08-19T09:50:36.000Z,INFO,Radio,RADIO_HEALTH,DUT-018,Radio health check completed,CHAMBER-A3,4.8.12-rc2,Recovery,25.1,29.5,11.99,0.84,-61,0.0
2026-08-19T09:50:48.000Z,INFO,PowerRail,POWER_STABLE,DUT-019,Power rail remained within tolerance,CHAMBER-A3,4.8.12-rc2,Recovery,25.2,30.0,11.98,0.86,-62,0.0
2026-08-19T09:51:00.000Z,DEBUG,SensorBus,SENSOR_POLL,DUT-020,Sensor bus poll completed,CHAMBER-A3,4.8.12-rc2,Recovery,24.8,30.0,12.01,0.87,-58,0.0
2026-08-19T09:51:12.000Z,INFO,TestHarness,SAMPLE_OK,DUT-017,Measurement sample within expected limits,CHAMBER-A3,4.8.12-rc2,Recovery,24.9,29.0,12.00,0.89,-59,0.0
2026-08-19T09:51:24.000Z,INFO,ThermalControl,THERMAL_STABLE,DUT-018,Thermal regulation within expected band,CHAMBER-A3,4.8.12-rc2,Recovery,25.0,29.5,11.99,0.91,-60,0.0
2026-08-19T09:51:36.000Z,INFO,Radio,RADIO_HEALTH,DUT-019,Radio health check completed,CHAMBER-A3,4.8.12-rc2,Recovery,25.1,29.9,11.99,0.82,-61,0.0
2026-08-19T09:51:48.000Z,INFO,PowerRail,POWER_STABLE,DUT-020,Power rail remained within tolerance,CHAMBER-A3,4.8.12-rc2,Recovery,25.2,30.3,11.98,0.84,-62,0.0
2026-08-19T09:52:00.000Z,INFO,SensorBus,SENSOR_POLL,DUT-017,Sensor bus poll completed,CHAMBER-A3,4.8.12-rc2,Recovery,24.8,28.9,12.01,0.86,-58,0.0
